time_sec,ros_time_sec,mode,estop_active,manual_override,timeout_active,rc_ch1,rc_ch2,rc_ch5,rc_ch6,target_duty,limited_duty,final_duty,vesc_duty,target_steering,final_steering,speed_mps,speed_kph,accel_mps2,erpm,motor_rpm,wheel_rpm,battery_voltage,voltage_drop,input_current,motor_current,vesc_temp,motor_temp,fault_code,duty_limit_active,limit_reason
4.609505762000026,1783830941.9237156,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
4.659180555999683,1783830941.9733882,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
4.709485604999827,1783830942.0236945,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
4.759492791999946,1783830942.073702,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
4.809204963999946,1783830942.1234133,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
4.8594875499998125,1783830942.173697,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
4.90928077999979,1783830942.22349,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
4.959188412000003,1783830942.2733967,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.009487093999724,1783830942.3236966,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.059486984999694,1783830942.373697,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.109298358999695,1783830942.4235091,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.159245384999849,1783830942.4734569,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.209266651999769,1783830942.523477,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.259135179999703,1783830942.5733433,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.309274081999774,1783830942.6234832,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.359283540999968,1783830942.673495,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.409195237999938,1783830942.7234044,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.459321242999977,1783830942.7735326,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.50918346699973,1783830942.8233917,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.559260191999783,1783830942.8734708,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.60919022500002,1783830942.9233994,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.659485577999931,1783830942.9736946,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.709223638999902,1783830943.0234327,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.759180009999909,1783830943.0733874,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.809188478000124,1783830943.1233976,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.859135953000077,1783830943.1733434,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.90920637399995,1783830943.2234156,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
5.959492607999891,1783830943.273702,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.009295470999859,1783830943.3235047,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.05929366700002,1783830943.3735037,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.109324983000079,1783830943.4235365,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.159211785000025,1783830943.473421,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.209176314999695,1783830943.5233839,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.259196047999922,1783830943.573405,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.309165538999878,1783830943.6233728,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.359343801999785,1783830943.6735556,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.4091947629999595,1783830943.7234051,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.4592233589996795,1783830943.7734327,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.509143537,1783830943.823351,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.559304423999947,1783830943.8735154,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.6091823609999665,1783830943.9233902,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.659496404000038,1783830943.9737058,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.709479655999985,1783830944.0236883,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.75929400799987,1783830944.0735033,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.8094824489999155,1783830944.1236918,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.859484229999907,1783830944.1736937,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.909332982999786,1783830944.223544,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
6.9594231500000205,1783830944.2736387,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.009433666999939,1783830944.3236504,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.059412694999992,1783830944.3736308,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.109290216999852,1783830944.4235048,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.159255611999924,1783830944.4734693,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.209230383999966,1783830944.5234416,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.259219524999935,1783830944.57343,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.309190904999923,1783830944.6234,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.35931953599993,1783830944.6735322,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.409214242999951,1783830944.723425,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.459467420999772,1783830944.7736855,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.509508179000022,1783830944.823727,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.5591758719997415,1783830944.8733842,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.609309878999738,1783830944.9235232,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.659171048999724,1783830944.973379,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.709135228999912,1783830945.0233424,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.759187187999942,1783830945.073396,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.809170888999688,1783830945.123379,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.859176287000082,1783830945.173384,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.909168019999925,1783830945.2233756,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
7.959156104999693,1783830945.2733636,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
